code,circular,line,direction,destiny,origin
1470,false,3902,1,GUAIANAZES,Estação CPTM JD. ROMANO
34238,false,3902,2,GUAIANAZES,Estação CPTM JD. ROMANO
1471,false,3903,1,PENHA,JD. VILA NOVA
34239,false,3903,2,PENHA,JD. VILA NOVA
1882,false,390E,1,TERM. PQ. D. PEDRO II,TERM. PENHA
34650,false,390E,2,TERM. PQ. D. PEDRO II,TERM. PENHA
34944,false,4001,2,TERM VILA CARRÃO,ITAQUERA
2176,false,4001,1,TERM VILA CARRÃO,ITAQUERA
2177,false,4002,1,TERM VILA CARRÃO,GUAIANAZES
34945,false,4002,2,TERM VILA CARRÃO,GUAIANAZES
34927,false,4003,2,ET ITAQUERA,PRESTES MAIA
2159,false,4003,1,ET ITAQUERA,PRESTES MAIA
2178,true,4004,1,BARRO BRANCO,TERM. CID. TIRADENTES
34946,true,4004,2,BARRO BRANCO,TERM. CID. TIRADENTES
34947,true,4005,2,BARRO BRANCO,TERM CID TIRADENTES
2179,true,4005,1,BARRO BRANCO,TERM CID TIRADENTES
2180,true,4006,1,CIRCULAR,JD. NOVA VITÓRIA
34948,true,4006,2,CIRCULAR,JD. NOVA VITÓRIA
35250,true,4006,2,CIRCULAR,JD. NOVA VITÓRIA
2482,true,4006,1,CIRCULAR,JD. NOVA VITÓRIA
2181,false,4007,1,TERM VILA CARRÃO,COHAB JUSCELINO
34949,false,4007,2,TERM VILA CARRÃO,COHAB JUSCELINO
34950,false,4008,2,TERM. VILA CARRÃO,JARDIM CIBELE
2182,false,4008,1,TERM. VILA CARRÃO,JARDIM CIBELE
2183,false,4010,1,METRÔ TATUAPÉ,JD N SRA DO CARMO
34951,false,4010,2,METRÔ TATUAPÉ,JD N SRA DO CARMO
2184,false,4011,1,TERM. SÃO MATEUS,JD. LIMOEIRO
34952,false,4011,2,TERM. SÃO MATEUS,JD. LIMOEIRO
34953,false,4012,2,TERM. SAO MATEUS,JD. DA CONQUISTA
2185,false,4012,1,TERM. SAO MATEUS,JD. DA CONQUISTA
2186,false,4013,1,TERM. SÃO MATEUS,JD. SANTO ANDRÉ
34954,false,4013,2,TERM. SÃO MATEUS,JD. SANTO ANDRÉ
34955,false,4014,2,TERM. VILA CARRÃO,JD. VILA CARRÃO
2187,false,4014,1,TERM. VILA CARRÃO,JD. VILA CARRÃO
34956,true,4015,2,JD. RODOLFO PIRANI,TERM. SÃO MATEUS
2188,true,4015,1,JD. RODOLFO PIRANI,TERM. SÃO MATEUS
2189,true,4016,1,JD RODOLFO PIRANI,TERM SÃO MATEUS
34957,true,4016,2,JD RODOLFO PIRANI,TERM SÃO MATEUS
34958,false,4017,2,METALÚRGICOS,VILA YOLANDA
2190,false,4017,1,METALÚRGICOS,VILA YOLANDA
34959,false,4018,2,TERM. SAO MATEUS,METALÚRGICOS
2191,false,4018,1,TERM. SAO MATEUS,METALÚRGICOS
2158,false,4024,1,E. T. ITAQUERA,COHAB FAZENDA DO CARMO
34926,false,4024,2,E. T. ITAQUERA,COHAB FAZENDA DO CARMO
1095,false,4025,1,METRÔ TATUAPÉ,VILA CALIFÓRNIA
33863,false,4025,2,METRÔ TATUAPÉ,VILA CALIFÓRNIA
33865,false,4027,2,JD. SANTO ANDRE,HOSP. SAO MATEUS
1097,false,4027,1,JD. SANTO ANDRE,HOSP. SAO MATEUS
2309,false,4027,1,SÃO MATEUS,MORRO DO CRUZEIRO
35077,false,4027,2,SÃO MATEUS,MORRO DO CRUZEIRO
1098,false,4028,1,DIVISA DE MAUA,HOSP. SAO MATEUS
33866,false,4028,2,DIVISA DE MAUA,HOSP. SAO MATEUS
1099,false,4029,1,VILA PRUDENTE,SAO MATEUS
33867,false,4029,2,VILA PRUDENTE,SAO MATEUS
33868,false,4030,2,SHOP. ARICANDUVA,FAZENDA DA JUTA
1100,false,4030,1,SHOP. ARICANDUVA,FAZENDA DA JUTA
1101,false,4031,1,METRÔ TAMANDUATEÍ,PQ. SANTA MADALENA
33869,false,4031,2,METRÔ TAMANDUATEÍ,PQ. SANTA MADALENA
1102,false,4032,1,OBJETIVO UNIP,VILA DAS MERCES
33870,false,4032,2,OBJETIVO UNIP,VILA DAS MERCES
33871,false,4033,2,NOVA CONQUISTA,JD. GUAIRACÁ
1103,false,4033,1,NOVA CONQUISTA,JD. GUAIRACÁ
2192,false,403A,1,TERM. PENHA,EST. JOSÉ BONIFÁCIO
34960,false,403A,2,TERM. PENHA,EST. JOSÉ BONIFÁCIO
34912,false,4051,2,CPTM GUAIANAZES,JD. SÃO PAULO
2144,false,4051,1,CPTM GUAIANAZES,JD. SÃO PAULO
34913,false,4052,2,METRÔ ITAQUERA,CPTM GUAIANAZES
2145,false,4052,1,METRÔ ITAQUERA,CPTM GUAIANAZES
2146,true,4053,1,CPTM JOSÉ BONIFÁCIO,GUAIANAZES
34914,true,4053,2,CPTM JOSÉ BONIFÁCIO,GUAIANAZES
34915,true,4054,2,METRÔ ITAQUERA,JD. NSA. DO CARMO
2147,true,4054,1,METRÔ ITAQUERA,JD. NSA. DO CARMO
2447,true,4055,1,VILA SOLANGE,CPTM GUAIANAZES
35215,true,4055,2,VILA SOLANGE,CPTM GUAIANAZES
2237,false,4056,1,TERM. SÃO MATEUS,PQ. BOA ESPERANÇA
35005,false,4056,2,TERM. SÃO MATEUS,PQ. BOA ESPERANÇA
2194,false,407A,1,LARGO DA CONCÓRDIA,SHOP. C.L.ARICANDUVA
34962,false,407A,2,LARGO DA CONCÓRDIA,SHOP. C.L.ARICANDUVA
2195,false,407C,1,PENHA,INÁCIO MONTEIRO
34963,false,407C,2,PENHA,INÁCIO MONTEIRO
2215,false,407E,1,METRÔ CARRÃO,JD. SANTO ANDRE
34983,false,407E,2,METRÔ CARRÃO,JD. SANTO ANDRE
34935,false,407F,2,METRÔ BELÉM,TERM. SÃO MATEUS
2167,false,407F,1,METRÔ BELÉM,TERM. SÃO MATEUS
34964,false,407G,2,METRÔ CARRÃO,JD. NOVA VITORIA
2196,false,407G,1,METRÔ CARRÃO,JD. NOVA VITORIA
2197,false,407H,1,METRÔ ITAQUERA,JD. SAO FRANCISCO
34965,false,407H,2,METRÔ ITAQUERA,JD. SAO FRANCISCO
34990,false,407I,2,METRÔ BRESSER,CONJ. MANOEL DA NÓBREGA
2222,false,407I,1,METRÔ BRESSER,CONJ. MANOEL DA NÓBREGA
2198,false,407J,1,METRÔ TATUAPÉ,JD. SOARES
34966,false,407J,2,METRÔ TATUAPÉ,JD. SOARES
34936,false,407K,2,METRÔ CARRÃO,TERM SÃO MATEUS
2168,false,407K,1,METRÔ CARRÃO,TERM SÃO MATEUS
34967,false,407L,2,METRÔ GUILHERMINA/ESPERANÇA,BARRO BRANCO
2199,false,407L,1,METRÔ GUILHERMINA/ESPERANÇA,BARRO BRANCO
33086,true,407M,2,METRÔ VILA MARIANA,VILA MONUMENTO
318,true,407M,1,METRÔ VILA MARIANA,VILA MONUMENTO
2169,false,407N,1,METRÔ PENHA,TERM. CID. TIRADENTES
34937,false,407N,2,METRÔ PENHA,TERM. CID. TIRADENTES
2272,false,407N,1,METRÔ PENHA,JD. ROSELI
35040,false,407N,2,METRÔ PENHA,JD. ROSELI
2200,false,407P,1,METRÔ TATUAPÉ,TERM. CID. TIRADENTES
34968,false,407P,2,METRÔ TATUAPÉ,TERM. CID. TIRADENTES
2201,false,407R,1,METRÔ BELÉM,TERM. VILA CARRÃO
34969,false,407R,2,METRÔ BELÉM,TERM. VILA CARRÃO
34970,false,407T,2,METRÔ ITAQUERA,JARDIM REDIL
2202,false,407T,1,METRÔ ITAQUERA,JARDIM REDIL
2204,false,407W,1,METRÔ CARRÃO,JD. IV CENTENÁRIO
34972,false,407W,2,METRÔ CARRÃO,JD. IV CENTENÁRIO
2206,true,407Y,1,METRÔ V. PRUDENTE,PQ. SAVOY CITY
34974,true,407Y,2,METRÔ V. PRUDENTE,PQ. SAVOY CITY
34924,false,4085,2,METRÔ ITAQUERA,COHAB FAZENDA DO CARMO
2156,false,4085,1,METRÔ ITAQUERA,COHAB FAZENDA DO CARMO
35018,true,4086,2,CIRCULAR,TERM. CIDADE TIRADENTES
2250,true,4086,1,CIRCULAR,TERM. CIDADE TIRADENTES
766,false,408A,1,CARDOSO DE ALMEIDA,MACHADO DE ASSIS
33534,false,408A,2,CARDOSO DE ALMEIDA,MACHADO DE ASSIS
34644,true,4092,2,SETOR IIB,TERM. CID. TIRADENTES
1876,true,4092,1,SETOR IIB,TERM. CID. TIRADENTES
35216,false,4093,2,TERM CID. TIRADENTES,CID. TIRADENTES
2448,false,4093,1,TERM CID. TIRADENTES,CID. TIRADENTES
320,true,4111,1,PCA. DA REPUBLICA,VILA MONUMENTO
33088,true,4111,2,PCA. DA REPUBLICA,VILA MONUMENTO
767,true,4112,1,PCA. DA REPÚBLICA,STA. MARGARIDA MARIA
33535,true,4112,2,PCA. DA REPÚBLICA,STA. MARGARIDA MARIA
33536,true,4113,2,PCA. DA REPÚBLICA,GENTIL DE MOURA
768,true,4113,1,PCA. DA REPÚBLICA,GENTIL DE MOURA
33089,false,4114,2,TERM. PQ. D.PEDRO II,VILA GUMERCINDO
321,false,4114,1,TERM. PQ. D.PEDRO II,VILA GUMERCINDO
1534,false,4114,1,TERM. PQ. D.PEDRO II,VILA GUMERCINDO
34302,false,4114,2,TERM. PQ. D.PEDRO II,VILA GUMERCINDO
322,true,4115,1,PCA. DA REPUBLICA,SHOP. PLAZA SUL
33090,true,4115,2,PCA. DA REPUBLICA,SHOP. PLAZA SUL
33873,false,414P,2,TERM. NORTE METRÔ CARRÃO,VILA INDUSTRIAL
1105,false,414P,1,TERM. NORTE METRÔ CARRÃO,VILA INDUSTRIAL
34938,false,4210,2,TERM. PQ. D. PEDRO II,TERM. CIDADE TIRADENTES
2170,false,4210,1,TERM. PQ. D. PEDRO II,TERM. CIDADE TIRADENTES
325,false,4221,1,TERM. PQ. D.PEDRO II,JD. PLANALTO
33093,false,4221,2,TERM. PQ. D.PEDRO II,JD. PLANALTO
288,true,4222,1,MOOCA,PQ. SANTA MADALENA
33056,true,4222,2,MOOCA,PQ. SANTA MADALENA
1636,false,425E,1,TERM. SAPOPEMBA/TEOTONIO VILELA,JD. ESTER
34404,false,425E,2,TERM. SAPOPEMBA/TEOTONIO VILELA,JD. ESTER
289,true,4284,1,VILA PRUDENTE,VILA CALIFORNIA
33057,true,4284,2,VILA PRUDENTE,VILA CALIFORNIA
326,true,4286,1,VILA PRUDENTE,VILA INDUSTRIAL
33094,true,4286,2,VILA PRUDENTE,VILA INDUSTRIAL
33058,false,4288,2,TERM. PQ. D.PEDRO II,PQ. SANTA MADALENA
290,false,4288,1,TERM. PQ. D.PEDRO II,PQ. SANTA MADALENA
2160,false,4310,1,TERM. PQ. D.PEDRO II,E. T. ITAQUERA
34928,false,4310,2,TERM. PQ. D.PEDRO II,E. T. ITAQUERA
2475,false,4310,1,TERM. PQ. D.PEDRO II,ARTUR ALVIM
35243,false,4310,2,TERM. PQ. D.PEDRO II,ARTUR ALVIM
34939,false,4311,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS
2171,false,4311,1,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS
2172,false,4312,1,TERM. PQ. D. PEDRO II,JARDIM MARÍLIA
34940,false,4312,2,TERM. PQ. D. PEDRO II,JARDIM MARÍLIA
34941,false,4313,2,TERM. PQ. D. PEDRO II,TERM. CID. TIRADENTES
2173,false,4313,1,TERM. PQ. D. PEDRO II,TERM. CID. TIRADENTES
2174,false,4314,1,TERM. PQ. D. PEDRO II,INÁCIO MONTEIRO
34942,false,4314,2,TERM. PQ. D. PEDRO II,INÁCIO MONTEIRO
2175,false,4315,1,TERM. PQ. D. PEDRO II,TERM. VILA CARRÃO
34943,false,4315,2,TERM. PQ. D. PEDRO II,TERM. VILA CARRÃO
33095,false,4491,2,TERM. PQ. D.PEDRO II,ZOOLOGICO
327,false,4491,1,TERM. PQ. D.PEDRO II,ZOOLOGICO
33067,false,4706,2,METRÔ VILA MARIANA,JD. MARIA ESTELA II
299,false,4706,1,METRÔ VILA MARIANA,JD. MARIA ESTELA II
332,false,4708,1,METRÔ VILA MARIANA,JD. CLIMAX
33100,false,4708,2,METRÔ VILA MARIANA,JD. CLIMAX
33101,false,4709,2,METRÔ VILA MARIANA,JD. SÃO SAVERIO
333,false,4709,1,METRÔ VILA MARIANA,JD. SÃO SAVERIO
33874,false,4716,2,METRÔ SANTA CRUZ,SACOMA
1106,false,4716,1,METRÔ SANTA CRUZ,SACOMA
33103,true,4717,2,METRÔ SAÚDE,JD. MARIA ESTELA
335,true,4717,1,METRÔ SAÚDE,JD. MARIA ESTELA
33104,true,4718,2,METRÔ SANTA CRUZ,JD. CELESTE
336,true,4718,1,METRÔ SANTA CRUZ,JD. CELESTE
337,false,4721,1,TERM. JABAQUARA,SHOP. PLAZA SUL
33105,false,4721,2,TERM. JABAQUARA,SHOP. PLAZA SUL
2060,true,4724,1,V. NHOCUNE,METRÔ PATRIARCA
34828,true,4724,2,V. NHOCUNE,METRÔ PATRIARCA
33106,true,4725,2,SHOP. C.IBIRAPUERA,VILA BRASILINA
338,true,4725,1,SHOP. C.IBIRAPUERA,VILA BRASILINA
1680,false,4726,1,METRÔ TATUAPÉ,MOOCA
34448,false,4726,2,METRÔ TATUAPÉ,MOOCA
2120,false,4726,1,METRÔ TATUAPÉ,MOOCA
34888,false,4726,2,METRÔ TATUAPÉ,MOOCA
340,false,4727,1,METRÔ PÇA. DA ÁRVORE,JD. CLIMAX
33108,false,4727,2,METRÔ PÇA. DA ÁRVORE,JD. CLIMAX
33876,false,4729,2,METRÔ BELÉM,PQ. BANCARIO
1108,false,4729,1,METRÔ BELÉM,PQ. BANCARIO
302,false,4732,1,METRÔ SAÚDE,VILA LIVIERO
33070,false,4732,2,METRÔ SAÚDE,VILA LIVIERO
34895,false,4732,2,METRÔ SAÚDE,VILA LIVIERO
2127,false,4732,1,METRÔ SAÚDE,VILA LIVIERO
33877,false,4734,2,METRÔ SAÚDE,VILA MORAES
1109,false,4734,1,METRÔ SAÚDE,VILA MORAES
34632,false,4734,2,METRÔ SAÚDE,VILA MORAES
1864,false,4734,1,METRÔ SAÚDE,VILA MORAES
1110,false,4735,1,METRÔ CARRÃO,JD. VERA CRUZ 
33878,false,4735,2,METRÔ CARRÃO,JD. VERA CRUZ 
35247,true,4735,2,TERM. SÃO MATEUS,JD. VERA CRUZ
2479,true,4735,1,TERM. SÃO MATEUS,JD. VERA CRUZ
342,true,4742,1,METRÔ SÃO JUDAS,JD. CLIMAX
33110,true,4742,2,METRÔ SÃO JUDAS,JD. CLIMAX
343,false,475M,1,TERM. AMARAL GURGEL,JD. DA SAUDE
33111,false,475M,2,TERM. AMARAL GURGEL,JD. DA SAUDE
33112,false,475R,2,TERM. PQ. D.PEDRO II,JD. SAO SAVERIO
344,false,475R,1,TERM. PQ. D.PEDRO II,JD. SAO SAVERIO
345,true,475R,1,METRÔ SAÚDE,JD. SAO SAVERIO
33113,true,475R,2,METRÔ SAÚDE,JD. SAO SAVERIO
33072,false,476A,2,TERMINAL SANTO AMARO,IPIRANGA
304,false,476A,1,TERMINAL SANTO AMARO,IPIRANGA
33879,false,476G,2,IBIRAPUERA,JARDIM ELBA
1111,false,476G,1,IBIRAPUERA,JARDIM ELBA
1112,false,476G,1,METRÔ ANA ROSA,VILA INDUSTRIAL
33880,false,476G,2,METRÔ ANA ROSA,VILA INDUSTRIAL
262,true,476L,1,CIRCULAR,LAR ESCOLA SAO FCO.
33030,true,476L,2,CIRCULAR,LAR ESCOLA SAO FCO.
346,false,477A,1,TERM. PINHEIROS,SACOMÃ
33114,false,477A,2,TERM. PINHEIROS,SACOMÃ
348,false,477P,1,RIO PEQUENO,IPIRANGA
33116,false,477P,2,RIO PEQUENO,IPIRANGA
306,false,477U,1,METRÔ VILA MARIANA,HELIÓPOLIS
33074,false,477U,2,METRÔ VILA MARIANA,HELIÓPOLIS
349,false,478P,1,POMPEIA ATÉ VILA ROMANA,SACOMA
33117,false,478P,2,POMPEIA ATÉ VILA ROMANA,SACOMA
33882,false,5010,2,SANTO AMARO,JABAQUARA
1114,false,5010,1,SANTO AMARO,JABAQUARA
1115,false,5011,1,SANTO AMARO,ELDORADO
33883,false,5011,2,SANTO AMARO,ELDORADO
1116,false,5012,1,JABAQUARA,VILA GUACURI
33884,false,5012,2,JABAQUARA,VILA GUACURI
33885,false,5013,2,SANTO AMARO,JD. LUSO
1117,false,5013,1,SANTO AMARO,JD. LUSO
35004,false,5013,2,SANTO AMARO,JARDIM MIRIAM
2236,false,5013,1,SANTO AMARO,JARDIM MIRIAM
1119,false,5015,1,METRÔ JABAQUARA,JD. SAO JORGE
33887,false,5015,2,METRÔ JABAQUARA,JD. SAO JORGE
34260,false,5018,2,JABAQUARA,SHOPPING INTERLAGOS
1492,false,5018,1,JABAQUARA,SHOPPING INTERLAGOS
34629,false,5018,2,JABAQUARA,SHOPPING INTERLAGOS
1861,false,5018,1,JABAQUARA,SHOPPING INTERLAGOS
34438,false,5020,2,TERM. SACOMA,HOSP. HELIOPOLIS
1670,false,5020,1,TERM. SACOMA,HOSP. HELIOPOLIS
34435,false,5021,2,TERM. SACOMA,AGUA FUNDA
1667,false,5021,1,TERM. SACOMA,AGUA FUNDA
33888,false,5022,2,JABAQUARA,VILA STA. MARGARIDA
1120,false,5022,1,JABAQUARA,VILA STA. MARGARIDA
1122,false,5024,1,SANTO AMARO, MISSIONARIA
33890,false,5024,2,SANTO AMARO, MISSIONARIA
33891,false,5024,2,SANTO AMARO, MISSIONARIA
1123,false,5024,1,SANTO AMARO, MISSIONARIA
34403,true,5026,2,JD. SAO ROBERTO ,CONJ. TEOTONIO VILELA
1635,true,5026,1,JD. SAO ROBERTO ,CONJ. TEOTONIO VILELA
1634,true,5028,1,MUSEU DO IPIRANGA ,CONJ. HAB. HELIOPOLIS
34402,true,5028,2,MUSEU DO IPIRANGA ,CONJ. HAB. HELIOPOLIS
34440,false,5029,2,TERM. SACOMA ,JD. PATENTE
1672,false,5029,1,TERM. SACOMA ,JD. PATENTE
34043,false,502J,2,METRÔ SANTA CRUZ,ESTAÇÃO AUTÓDROMO
1275,false,502J,1,METRÔ SANTA CRUZ,ESTAÇÃO AUTÓDROMO
2106,false,502J,1,VILA JOANIZA,ESTAÇÃO AUTÓDROMO
34874,false,502J,2,VILA JOANIZA,ESTAÇÃO AUTÓDROMO
34875,true,502J,2,VILA JOANIZA (CIRCULAR),ESTAÇÃO AUTÓDROMO
2107,true,502J,1,VILA JOANIZA (CIRCULAR),ESTAÇÃO AUTÓDROMO
34437,false,5030,2,TERM. SACOMA,JD. MARIA ESTELA
1669,false,5030,1,TERM. SACOMA,JD. MARIA ESTELA
1746,false,5031,1,TERM. SACOMA,VILA ARAPUA
34514,false,5031,2,TERM. SACOMA,VILA ARAPUA
34515,false,5031,2,TERM. SACOMA,VILA CDE. DO PINHAL
1747,false,5031,1,TERM. SACOMA,VILA CDE. DO PINHAL
1662,false,5032,1,TERM. SACOMA,VILA ARAPUA
34430,false,5032,2,TERM. SACOMA,VILA ARAPUA
1665,false,5033,1,TERM. SACOMA,VILA BRASILINA
34433,false,5033,2,TERM. SACOMA,VILA BRASILINA
1663,false,5034,1,TERM. SACOMA,VILA LIVIERO
34431,false,5034,2,TERM. SACOMA,VILA LIVIERO
34432,true,5034,2,VILA LIVIERO,TERM. SACOMA
1664,true,5034,1,VILA LIVIERO,TERM. SACOMA
1668,false,5035,1,TERM. SACOMA,VILA ARAPUA
34436,false,5035,2,TERM. SACOMA,VILA ARAPUA
34434,false,5036,2,TERM. SACOMA,JD. CELESTE
1666,false,5036,1,TERM. SACOMA,JD. CELESTE
34429,false,5038,2,TERM. SACOMA,PQ. BRISTOL
1661,false,5038,1,TERM. SACOMA,PQ. BRISTOL
34976,false,507T,2,METRÔ CARRÃO,TERM SAPOPEMBA
2208,false,507T,1,METRÔ CARRÃO,TERM SAPOPEMBA
117,true,508L,1,ACLIMACAO (CIRC.),TERM.PRINCESA ISABEL
32885,true,508L,2,ACLIMACAO (CIRC.),TERM.PRINCESA ISABEL
34291,true,5091,2,METRÔ SÃO JUDAS (CIRCULAR),JD. UBIRAJARA
1523,true,5091,1,METRÔ SÃO JUDAS (CIRCULAR),JD. UBIRAJARA
33032,false,509J,2,PQ. IBIRAPUERA,JD. SELMA
264,false,509J,1,PQ. IBIRAPUERA,JD. SELMA
34887,true,509J,2,MOEMA (CIRCULAR),VILA MISSIONÁRIA
2119,true,509J,1,MOEMA (CIRCULAR),VILA MISSIONÁRIA
34045,false,509M,2,TERM. PRINC. ISABEL,JD. MIRIAM
1277,false,509M,1,TERM. PRINC. ISABEL,JD. MIRIAM
34046,false,509M,2,MOEMA,JD. MIRIAM
1278,false,509M,1,MOEMA,JD. MIRIAM
1370,false,5100,1,TERM. PQ. D. PEDRO II,TERMINAL PINHEIROS
34138,false,5100,2,TERM. PQ. D. PEDRO II,TERMINAL PINHEIROS
34414,true,5103,2,MOEMA,TERM. SACOMA
1646,true,5103,1,MOEMA,TERM. SACOMA
1688,true,5103,1,METRÔ STA. CRUZ,TERM. SACOMA
34456,true,5103,2,METRÔ STA. CRUZ,TERM. SACOMA
1651,false,5105,1,TERM. MERCADO ,TERM. SACOMA
34419,false,5105,2,TERM. MERCADO ,TERM. SACOMA
34048,true,5106,2,LGO. SÃO FRANCISCO (CIRCULAR),JARDIM SELMA
1280,true,5106,1,LGO. SÃO FRANCISCO (CIRCULAR),JARDIM SELMA
1972,true,5106,1,SHOPPING IBIRAPUERA (CIRCULAR),JARDIM SELMA
34740,true,5106,2,SHOPPING IBIRAPUERA (CIRCULAR),JARDIM SELMA
1305,false,5106,1,METRÔ ANA ROSA,JARDIM SELMA
34073,false,5106,2,METRÔ ANA ROSA,JARDIM SELMA
1659,false,5107,1,TERM. CORREIO,TERM. SACOMA
34427,false,5107,2,TERM. CORREIO,TERM. SACOMA
34443,false,5108,2,TERM. PQ. D. PEDRO II,JD. CELESTE
1675,false,5108,1,TERM. PQ. D. PEDRO II,JD. CELESTE
1851,false,5109,1,TERM. MERCADO,TERM. VILA PRUDENTE 
34619,false,5109,2,TERM. MERCADO,TERM. VILA PRUDENTE 
2209,false,5110,1,TERM. MERCADO,TERM. SÃO MATEUS
34977,false,5110,2,TERM. MERCADO,TERM. SÃO MATEUS
35007,false,5110,2,TERM. MERCADO,SÃO MATEUS
2239,false,5110,1,TERM. MERCADO,SÃO MATEUS
2240,false,5110,1,TERM. MERCADO,FAZENDA DA JUTA
35008,false,5110,2,TERM. MERCADO,FAZENDA DA JUTA
35211,false,5110,2,TERM. MERCADO,JD. PLANALTO
2443,false,5110,1,TERM. MERCADO,JD. PLANALTO
35227,false,5110,2,METRÔ VILA PRUDENTE,SÃO MATEUS
2459,false,5110,1,METRÔ VILA PRUDENTE,SÃO MATEUS
34978,false,5110,2,METRÔ TAMANDUATEÍ,SÃO MATEUS
2210,false,5110,1,METRÔ TAMANDUATEÍ,SÃO MATEUS
48,false,5111,1,TERM. PQ.D. PEDRO II,TERM. STO. AMARO
32816,false,5111,2,TERM. PQ.D. PEDRO II,TERM. STO. AMARO
32769,false,5119,2,LGO. SAO FRANCISCO,TERM. CAPELINHA
1,false,5119,1,LGO. SAO FRANCISCO,TERM. CAPELINHA
34892,false,5119,2,LGO. SAO FRANCISCO,TERM. JOAO DIAS
2124,false,5119,1,LGO. SAO FRANCISCO,TERM. JOAO DIAS
34893,true,5119,2,INSTITUTO LUCY MONTORO,TERM. JOÃO DIAS
2125,true,5119,1,INSTITUTO LUCY MONTORO,TERM. JOÃO DIAS
33893,false,5123,2,HOSPITAL SÃO PAULO,JD. MIRIAM
1125,false,5123,1,HOSPITAL SÃO PAULO,JD. MIRIAM
1127,false,5127,1,ESTAÇÃO JURUBATUBA,VILA GUACURI
33895,false,5127,2,ESTAÇÃO JURUBATUBA,VILA GUACURI
33896,false,5128,2,AEROPORTO ,JD. APURÁ
1128,false,5128,1,AEROPORTO ,JD. APURÁ
1281,false,5129,1,TERM. GUARAPIRANGA,JD. MIRIAM
34049,false,5129,2,TERM. GUARAPIRANGA,JD. MIRIAM
1974,false,5129,1,SANTO AMARO,JD. MIRIAM
34742,false,5129,2,SANTO AMARO,JD. MIRIAM
1282,false,5131,1,PQ. DOM PEDRO II,CIDADE ADEMAR
34050,false,5131,2,PQ. DOM PEDRO II,CIDADE ADEMAR
34423,false,513L,2,PQ. BELEM,TERM. SACOMA
1655,false,513L,1,PQ. BELEM,TERM. SACOMA
1625,false,5141,1,TERM. CORREIO,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34393,false,5141,2,TERM. CORREIO,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34394,false,5142,2,TERM. PQ. D.PEDRO II,TERM. SAPOPEMBA/TEOTÔNIO VILELA
1626,false,5142,1,TERM. PQ. D.PEDRO II,TERM. SAPOPEMBA/TEOTÔNIO VILELA
1628,false,5143,1,TERM. PQ. D.PEDRO II,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34396,false,5143,2,TERM. PQ. D.PEDRO II,TERM. SAPOPEMBA/TEOTÔNIO VILELA
2143,false,5143,1,TERM. PQ. D. PEDRO II,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34911,false,5143,2,TERM. PQ. D. PEDRO II,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34395,false,5144,2,TERMINAL PRINC. ISABEL,TERM. SAPOPEMBA/TEOTÔNIO VILELA
1627,false,5144,1,TERMINAL PRINC. ISABEL,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34409,false,5145,2,PCA. ALMEIDA JR.,TERM. SAPOPEMBA/TEOTONIO VILELA
1641,false,5145,1,PCA. ALMEIDA JR.,TERM. SAPOPEMBA/TEOTONIO VILELA
1642,false,5145,1,PCA. ALMEIDA JR.,CONJ. TEOTONIO VILELA
34410,false,5145,2,PCA. ALMEIDA JR.,CONJ. TEOTONIO VILELA
1671,false,514T,1,JD. ITAPOLIS,TERM. SACOMA
34439,false,514T,2,JD. ITAPOLIS,TERM. SACOMA
34801,false,514T,2,METRO V. PRUDENTE,JD. COLORADO
2033,false,514T,1,METRO V. PRUDENTE,JD. COLORADO
35225,false,514T,2,METRO V. PRUDENTE,JD. ITAPOLIS
2457,false,514T,1,METRO V. PRUDENTE,JD. ITAPOLIS
33121,false,5154,2,TERM. PRINCESA ISABEL,TERM. STO. AMARO
353,false,5154,1,TERM. PRINCESA ISABEL,TERM. STO. AMARO
34051,true,5164,2,PARQUE DO IBIRAPUERA,V. STA. CATARINA
1283,true,5164,1,PARQUE DO IBIRAPUERA,V. STA. CATARINA
1616,true,5164,1,PQ. DO IBIRAPUERA,CIDADE LEONOR
34384,true,5164,2,PQ. DO IBIRAPUERA,CIDADE LEONOR
1617,true,5164,1,CIRCULAR,VILA GUARANI
34385,true,5164,2,CIRCULAR,VILA GUARANI
266,true,516N,1,PRAÇA DOM GASTÃO,JD. MIRIAM
33034,true,516N,2,PRAÇA DOM GASTÃO,JD. MIRIAM
33361,false,5175,2,PÇA. DA SÉ,BALNEARIO SAO FCO.
593,false,5175,1,PÇA. DA SÉ,BALNEARIO SAO FCO.
594,true,5175,1,PQ. IBIRAPUERA,BALNEARIO SAO FCO.
33362,true,5175,2,PQ. IBIRAPUERA,BALNEARIO SAO FCO.
595,false,5178,1,PÇA. JOÃO MENDES,JD. MIRIAM
33363,false,5178,2,PÇA. JOÃO MENDES,JD. MIRIAM
33364,true,5178,2,PARQUE IBIRAPUERA,JD. MIRIAM
596,true,5178,1,PARQUE IBIRAPUERA,JD. MIRIAM
33897,false,517J,2,E T ÁGUA ESPRAIADA,JD. SELMA
